test,item,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
132,27,3.473073e+01,2.198478e-01,2.806787e+01,3.541970e+01,4.038522e+01,1.231735e+01,3.725713e+02,5.970299e+02,3.095233e+02,6.671154e+02,1.525698e+00,8.156916e-01,2.381597e-01,1.364554e+00,2.618186e+00,2.380027e+00,2.644352e+01,1.691645e+01,2.572388e+01,1.427186e+01,1.230103e+00,1.096153e+00,7.976020e+00,1.921864e+00,1.139670e+00,1.310229e+01,7.555670e+00,2.383373e+00,-3.835519e-01,-4.616460e+01,5.081348e-02,1.608449e+00,1.496672e+00,8.050452e-01,3.362705e+00,1.555934e+00,7.042532e+00,1.635512e+00,8.988185e+00,1.254872e+00,7.309769e+02,4.487104e-01,1.061522e+03,3.189989e-01,-7.654736e+01,-1.130824e+00,1.779368e+03,1.906356e-01,7.397339e+02,5.601108e-01,-6.550927e+01,-1.208112e+00,2.788727e+03,1.128235e-01,7.498381e+02,4.707893e-01,-6.443749e+01,-1.230379e+00,-5.862831e+00,-1.452232e+00,1.307172e+01,6.331906e-01,6.649179e-02,6.660237e-01,-1.114962e-02,-1.515494e+00,1.612844e+00,8.466886e-01,1.095799e+01,1.276645e+00,1.217734e-01,1.340292e+02,7.503814e+00,2.659606e+00,-3.514338e+00,-5.370796e+00,-5.628195e-02,8.287327e+00,2.861023e-02,6.635600e-03,2.939270e-01,3.993203e+00,2.389079e+00,2.950000e-01,2.647573e-01,1.191667e-01,1.259933e-01,-2.129522e+01
132,28,3.592459e+01,1.864613e-01,3.376196e+01,3.600103e+01,4.092139e+01,7.159424e+00,2.683224e+02,5.202683e+02,1.901525e+02,3.347860e+02,1.005329e+00,7.421693e-01,1.557675e-01,1.047343e+00,1.709546e+00,1.553778e+00,1.452802e+01,9.508991e+00,1.154529e+01,5.889206e+00,6.871195e-01,9.453424e-01,2.274724e+01,7.684979e-01,-8.369439e-01,-1.741144e+01,-8.154011e-01,-1.830852e+01,-5.361438e+00,-3.090648e+00,2.914992e-02,2.379780e+00,9.391927e-01,1.149445e+00,8.524051e+00,7.407182e-01,7.042582e+00,2.084064e+00,2.250483e+01,7.643027e-01,6.475074e+02,3.038506e-01,1.342605e+03,1.672004e-01,-8.946586e+01,-1.022274e+00,1.628227e+03,1.744683e-01,1.039896e+03,3.765830e-01,-8.864222e+01,-9.504226e-01,2.666832e+03,1.468655e-01,7.619868e+02,4.387062e-01,-9.310168e+01,-8.683715e-01,-1.587114e+01,-5.086076e-01,2.577428e+01,3.802453e-01,7.977302e-02,5.404112e-01,-2.270563e-02,-5.916620e-01,1.000515e+00,6.137435e-01,3.163410e+01,4.093577e-01,-3.737531e+00,-4.122855e+00,-1.993199e+00,-8.431648e+00,-1.129574e+01,-1.492921e+00,-6.577882e+00,1.393806e+01,-2.381035e-04,-3.947454e-03,1.785459e-01,3.579098e+00,1.867816e+00,3.230769e-01,2.714317e-01,1.833333e-01,1.971087e-01,-2.287327e+01
132,29,2.927188e+01,2.940050e-01,2.134124e+01,2.730382e+01,3.862778e+01,1.728655e+01,3.303207e+02,5.646514e+02,7.517718e+01,6.645058e+01,3.614936e+00,5.439157e-01,1.427946e+00,3.952846e+00,5.454638e+00,4.026691e+00,4.083150e+01,1.858072e+01,3.585084e+01,2.113218e+01,4.136996e+00,6.388865e-01,1.420432e+01,1.156553e+00,7.577051e+00,1.703694e+00,1.148077e+01,1.345477e+00,8.200250e+00,2.034341e+00,5.313755e-02,1.559088e+00,9.996213e-01,1.214175e+00,3.689581e+00,1.416239e+00,7.922021e+00,1.765022e+00,1.345442e+01,1.251531e+00,6.067832e+02,4.836586e-01,1.053079e+03,2.520109e-01,-6.347518e+01,-1.229315e+00,1.633367e+03,2.039560e-01,7.486168e+02,4.220672e-01,-6.157396e+01,-1.157216e+00,2.629951e+03,1.289624e-01,7.161816e+02,3.749896e-01,-6.172005e+01,-1.140057e+00,-1.146083e+01,-6.026787e-01,1.798895e+01,3.918856e-01,-4.439584e-03,-9.350283e+00,-1.915307e-02,-8.504130e-01,4.893957e+00,4.855947e-01,1.853813e+01,7.429816e-01,6.988950e+00,1.784828e+00,1.311277e+01,1.215252e+00,6.695934e+00,2.675981e+00,-6.250719e+00,1.484462e+01,-4.822822e-02,-3.837167e-03,1.597981e+00,4.477612e+00,2.365931e+00,3.183333e-01,2.411235e-01,8.892857e-02,8.001515e-02,-9.678876e+00
132,30,3.624503e+01,1.595193e-01,3.277531e+01,3.677289e+01,4.090755e+01,8.132240e+00,4.434341e+02,8.147619e+02,9.815251e+01,1.133320e+02,2.188473e+00,6.200461e-01,7.568685e-01,2.238561e+00,3.478689e+00,2.721821e+00,3.239139e+01,1.892473e+01,2.408768e+01,1.282334e+01,2.393326e+00,8.131619e-01,1.868705e+01,9.541045e-01,5.176762e+00,2.618597e+00,1.392720e+00,1.036846e+01,-1.045458e+01,-1.601834e+00,3.179007e-02,2.028588e+00,9.203671e-01,1.048791e+00,8.140688e+00,6.126518e-01,9.707454e+00,1.543620e+00,2.423406e+01,5.123970e-01,6.933317e+02,2.883347e-01,1.256826e+03,2.129754e-01,-7.265681e+01,-1.180283e+00,1.752096e+03,1.613649e-01,8.460919e+02,4.436285e-01,-7.455631e+01,-1.013155e+00,2.793648e+03,9.288961e-02,7.789426e+02,4.209889e-01,-7.802496e+01,-9.362521e-01,-1.575641e+01,-5.144226e-01,2.486478e+01,3.719467e-01,8.070115e-02,4.925378e-01,-2.679646e-02,-5.296679e-01,3.061946e+00,5.823632e-01,2.556818e+01,5.471649e-01,4.733278e+00,2.804910e+00,9.414452e-01,1.644427e+01,-1.588815e+01,-9.927620e-01,-2.665121e+00,8.944128e+00,1.535973e-02,-9.392349e-03,7.457361e-01,4.778157e+00,2.487136e+00,2.772414e-01,1.806482e-01,1.142308e-01,1.297089e-01,-1.281041e+01
132,31,3.557553e+01,1.891877e-01,3.105809e+01,3.547013e+01,3.944331e+01,8.385220e+00,6.746328e+02,1.005388e+03,6.943158e+01,5.556228e+01,2.147949e+00,5.243082e-01,1.063968e+00,2.187920e+00,3.238750e+00,2.174782e+00,2.865016e+01,1.764252e+01,2.456443e+01,1.193438e+01,1.415512e+00,6.391380e-01,7.075576e+00,2.305800e+00,-3.038790e+00,-4.732444e+00,3.990203e+00,4.390707e+00,-3.044496e-01,-5.944995e+01,3.912405e-02,1.968153e+00,1.102975e+00,8.297527e-01,5.068559e+00,1.074145e+00,4.985367e+00,2.238818e+00,9.855986e+00,1.260128e+00,8.393345e+02,3.938408e-01,9.271710e+02,3.303754e-01,-5.168130e+01,-1.429714e+00,1.870690e+03,1.895702e-01,7.553739e+02,3.531352e-01,-4.521432e+01,-1.459991e+00,2.934228e+03,1.343397e-01,5.926082e+02,4.599249e-01,-4.827839e+01,-1.337221e+00,-3.927639e+00,-2.398494e+00,1.354212e+01,6.922227e-01,5.856266e-02,8.218549e-01,-3.681517e-03,-4.195517e+00,1.591727e+00,5.445274e-01,1.028410e+01,1.387130e+00,-4.432788e+00,-3.313181e+00,2.136636e+00,8.292830e+00,-2.509527e+00,-7.489622e+00,2.498523e+00,6.046791e+00,-1.573043e-02,9.393775e-03,6.079677e-01,5.123826e+00,2.315609e+00,3.488889e-01,2.887051e-01,6.423077e-02,5.858413e-02,-1.995833e+01
132,32,3.538754e+01,1.800918e-01,3.206879e+01,3.485791e+01,3.960868e+01,7.539886e+00,2.305492e+02,3.205751e+02,1.039543e+02,1.398069e+02,1.141914e+00,7.961287e-01,9.276260e-02,1.213973e+00,1.926082e+00,1.833319e+00,1.795309e+01,1.269278e+01,1.415568e+01,7.306326e+00,7.582412e-01,9.486916e-01,1.155603e+01,1.344149e+00,5.987566e+00,1.990210e+00,1.310055e+01,1.111570e+00,-6.946637e+00,-2.694844e+00,4.591220e-02,2.367483e+00,1.175012e+00,9.723063e-01,6.807107e+00,7.318358e-01,5.784178e+00,2.095115e+00,1.524725e+01,6.745996e-01,6.064713e+02,4.343269e-01,1.167364e+03,2.221287e-01,-9.184096e+01,-9.710589e-01,1.684214e+03,1.692678e-01,9.337500e+02,5.472625e-01,-8.516416e+01,-9.503390e-01,2.695203e+03,1.079840e-01,8.774468e+02,6.373822e-01,-8.531518e+01,-9.414827e-01,-1.222773e+01,-6.836767e-01,2.037043e+01,4.563953e-01,5.952741e-02,7.225657e-01,-1.817525e-02,-8.233173e-01,1.073906e+00,6.233225e-01,1.829358e+01,7.013338e-01,5.210720e+00,2.356848e+00,1.644820e+01,9.376652e-01,-1.357496e+01,-1.390516e+00,-3.533770e+00,1.061938e+01,3.638464e-02,6.662474e-03,2.620588e-01,3.569024e+00,1.824324e+00,3.518519e-01,3.069568e-01,1.819231e-01,2.043380e-01,-2.246946e+01
132,33,2.338768e+01,3.270824e-01,1.871072e+01,2.199768e+01,2.621141e+01,7.500687e+00,3.244501e+02,3.746978e+02,2.041556e+02,4.984791e+02,8.808684e-01,7.580533e-01,1.566697e-01,8.314126e-01,1.450477e+00,1.293808e+00,1.514030e+01,8.326880e+00,1.102492e+01,5.905428e+00,5.880489e-01,8.376873e-01,2.028955e+01,1.020382e+00,3.660294e+00,3.071289e+00,2.350808e+01,7.465169e-01,8.012320e+00,1.752915e+00,3.431452e-02,1.470378e+00,1.383411e+00,8.920717e-01,3.438115e+00,1.040085e+00,1.971324e+00,8.776489e+00,1.486056e+01,1.190491e+00,5.701141e+02,4.759915e-01,1.148330e+03,2.329340e-01,-7.155557e+01,-1.115620e+00,1.602363e+03,1.980986e-01,8.345629e+02,3.329492e-01,-7.604530e+01,-9.868863e-01,2.585932e+03,1.290269e-01,7.927320e+02,3.799129e-01,-7.631582e+01,-9.754740e-01,-1.383940e+01,-7.798115e-01,2.212136e+01,5.031036e-01,-1.730321e-02,-2.628301e+00,-1.411596e-02,-1.074803e+00,7.520376e-01,6.081709e-01,2.865359e+01,5.927009e-01,2.360950e+00,5.016048e+00,2.793460e+01,6.271998e-01,8.556971e+00,1.800649e+00,-3.639522e+00,1.214783e+01,-1.954972e-02,2.570071e-03,2.111997e-01,4.300235e+00,2.197802e+00,3.171428e-01,1.736757e-01,1.413043e-01,1.103868e-01,-2.375374e+01
132,34,3.690292e+01,1.629854e-01,3.361230e+01,3.688683e+01,4.208839e+01,8.476089e+00,2.896332e+02,5.279264e+02,8.047721e+01,9.723516e+01,2.701047e+00,5.917764e-01,1.007074e+00,2.672460e+00,4.275975e+00,3.268901e+00,4.984959e+01,2.829457e+01,3.412176e+01,1.764512e+01,3.309368e+00,7.686103e-01,1.891068e+01,8.417440e-01,-1.348710e+00,-1.213521e+01,-1.808464e-01,-9.246159e+01,-5.886786e+00,-2.783713e+00,3.388797e-02,1.516249e+00,1.062133e+00,9.721040e-01,7.262300e+00,7.402239e-01,8.272028e+00,1.949476e+00,1.912003e+01,8.605494e-01,6.627466e+02,4.067119e-01,1.281362e+03,2.230951e-01,-7.319737e+01,-1.160462e+00,1.638926e+03,1.706414e-01,9.423528e+02,3.133867e-01,-6.938396e+01,-1.109549e+00,2.697871e+03,1.059608e-01,8.543024e+02,4.951208e-01,-7.505629e+01,-9.749833e-01,-1.201823e+01,-7.100654e-01,2.292674e+01,4.031954e-01,6.780383e-02,7.770070e-01,-1.516706e-02,-9.129051e-01,4.133762e+00,5.904501e-01,2.485612e+01,4.936154e-01,-4.348615e+00,-3.809565e+00,-1.488449e+00,-1.220337e+01,-1.040574e+01,-1.545492e+00,-3.588810e+00,1.182155e+01,-1.167202e-02,-4.893439e-03,1.217771e+00,5.033238e+00,2.480916e+00,2.830769e-01,2.055344e-01,9.923077e-02,1.061176e-01,-1.200408e+01
132,35,2.744168e+01,2.978166e-01,2.210055e+01,2.564035e+01,3.120881e+01,9.108261e+00,5.863141e+02,9.980057e+02,2.387156e+02,6.842601e+02,9.280507e-01,9.196173e-01,7.155300e-02,7.702258e-01,1.774419e+00,1.702866e+00,1.955523e+01,1.218557e+01,1.561493e+01,9.895470e+00,7.375362e-01,1.098851e+00,2.049042e+01,6.937800e-01,7.934549e+00,1.334700e+00,1.359664e+01,1.168882e+00,5.342719e+00,2.374532e+00,4.096968e-02,1.567288e+00,1.316342e+00,8.615949e-01,3.048598e+00,1.629771e+00,5.855154e+00,1.818344e+00,2.162704e+01,4.938948e-01,4.819674e+02,4.496001e-01,1.136057e+03,2.478389e-01,-1.052424e+02,-8.895447e-01,1.523435e+03,1.812126e-01,7.819299e+02,3.666633e-01,-1.065977e+02,-8.188143e-01,2.552785e+03,1.088043e-01,7.860887e+02,3.914946e-01,-1.080331e+02,-7.899662e-01,-1.206928e+01,-8.843217e-01,2.147288e+01,5.157639e-01,3.931509e-02,6.830581e-01,-1.577872e-02,-7.689981e-01,1.257445e+00,6.047331e-01,2.602017e+01,5.939118e-01,5.260246e+00,2.324913e+00,1.882383e+01,9.905061e-01,7.417488e-01,1.917959e+01,-1.092342e+01,2.166410e+01,-7.604992e-03,-5.597476e-03,1.810645e-01,3.741281e+00,2.292994e+00,2.172222e-01,1.681040e-01,2.094118e-01,3.466049e-01,-2.249496e+01
132,36,3.379030e+01,1.735698e-01,2.950265e+01,3.289952e+01,3.818611e+01,8.683456e+00,3.729183e+02,4.833383e+02,7.998870e+01,6.951240e+01,1.324251e+00,7.429570e-01,1.224359e-01,1.435840e+00,2.228755e+00,2.106319e+00,2.725850e+01,1.978547e+01,1.967432e+01,1.116589e+01,1.233323e+00,9.378448e-01,1.315661e+01,1.268497e+00,8.544722e+00,1.414726e+00,1.171692e+01,1.336626e+00,3.447749e+00,4.168084e+00,3.568871e-02,1.434934e+00,1.255987e+00,1.005791e+00,7.623304e+00,6.013157e-01,8.654457e+00,1.859567e+00,1.821493e+01,5.143456e-01,6.377796e+02,3.419672e-01,1.236847e+03,1.953277e-01,-1.064307e+02,-8.098810e-01,1.698981e+03,1.542329e-01,8.457733e+02,5.012326e-01,-1.056432e+02,-7.576238e-01,2.767067e+03,8.523620e-02,6.950582e+02,5.444512e-01,-1.060315e+02,-7.486480e-01,-1.547091e+01,-6.519205e-01,2.468353e+01,4.411212e-01,1.506025e-02,2.711735e+00,-2.284776e-02,-6.557083e-01,1.763710e+00,6.381709e-01,2.266880e+01,5.879520e-01,1.107207e+01,1.225262e+00,1.745403e+01,9.380710e-01,-3.834794e-01,-4.224157e+01,-4.763061e+00,1.302922e+01,2.962027e-02,6.141878e-03,9.095891e-01,4.372019e+00,2.793296e+00,1.905714e-01,1.179332e-01,1.457143e-01,1.976763e-01,-1.800302e+01
132,37,2.904685e+01,2.805672e-01,2.381797e+01,2.832562e+01,3.266940e+01,8.851421e+00,2.787905e+02,3.293417e+02,2.714171e+02,5.168978e+02,1.689768e+00,8.507532e-01,1.123634e-01,1.519385e+00,2.976140e+00,2.863776e+00,3.029638e+01,1.902706e+01,3.097250e+01,1.810258e+01,1.388072e+00,9.442155e-01,8.076475e+00,1.779442e+00,3.452233e+00,3.777005e+00,1.243046e+01,1.248323e+00,8.186927e+00,1.610795e+00,4.410563e-02,1.278797e+00,1.312022e+00,7.893465e-01,2.512246e+00,1.757017e+00,6.454701e+00,1.893647e+00,1.206999e+01,1.035441e+00,5.651619e+02,4.568578e-01,1.017384e+03,2.681718e-01,-9.770502e+01,-9.252512e-01,1.610813e+03,1.877356e-01,6.834771e+02,4.370260e-01,-9.477938e+01,-9.022269e-01,2.612826e+03,1.124636e-01,7.674643e+02,3.904197e-01,-9.217316e+01,-9.316227e-01,-7.468055e+00,-1.116302e+00,1.467694e+01,5.943838e-01,-6.468304e-03,-8.039709e+00,-1.057235e-02,-1.232168e+00,2.093495e+00,5.890359e-01,1.448092e+01,8.557311e-01,3.306178e+00,4.567046e+00,1.625769e+01,1.049709e+00,8.199409e+00,1.823869e+00,-8.182809e+00,1.721976e+01,-1.375682e-03,8.380558e-03,5.613080e-01,3.915172e+00,2.866503e+00,1.968571e-01,1.489731e-01,1.387879e-01,1.519521e-01,-1.936295e+01
132,38,3.325655e+01,1.885884e-01,2.766256e+01,3.404050e+01,3.910975e+01,1.144719e+01,3.419798e+02,5.855281e+02,9.868778e+01,1.560020e+02,1.198679e+00,7.078653e-01,3.278028e-01,1.110536e+00,1.954113e+00,1.626310e+00,1.784426e+01,1.077813e+01,1.673519e+01,1.040090e+01,7.742836e-01,8.532752e-01,1.692404e+01,9.091178e-01,4.153910e+00,3.877209e+00,9.309175e+00,1.515384e+00,-3.711593e+00,-4.147526e+00,3.253061e-02,1.688094e+00,9.877359e-01,1.075566e+00,6.633344e+00,7.641585e-01,8.176900e+00,1.554519e+00,1.917755e+01,6.911009e-01,5.867835e+02,4.308430e-01,1.246720e+03,2.064067e-01,-7.217593e+01,-1.184456e+00,1.642529e+03,1.621003e-01,9.631865e+02,4.978673e-01,-7.222675e+01,-1.048954e+00,2.621868e+03,1.210484e-01,8.471599e+02,5.335401e-01,-7.358971e+01,-1.015997e+00,-1.329447e+01,-5.951893e-01,2.119197e+01,4.110400e-01,6.798279e-02,6.203424e-01,-2.053263e-02,-6.692535e-01,9.951767e-01,6.371840e-01,2.207425e+01,5.761583e-01,4.264359e+00,3.816027e+00,9.933040e+00,1.510086e+00,-6.850702e+00,-2.364960e+00,-2.595311e+00,1.005976e+01,2.480798e-02,-5.827861e-03,2.073260e-01,4.169826e+00,2.130898e+00,3.310714e-01,2.565755e-01,1.257692e-01,1.434780e-01,-2.272711e+01
132,39,2.370230e+01,3.024968e-01,2.099506e+01,2.259423e+01,2.518064e+01,4.185587e+00,1.821841e+02,1.557823e+02,5.523079e+02,1.195267e+03,4.200520e-01,1.072882e+00,4.218639e-02,2.737281e-01,7.629784e-01,7.207920e-01,8.122813e+00,4.503582e+00,7.646964e+00,5.439607e+00,3.626598e-01,9.722570e-01,2.292934e+01,7.180855e-01,1.652731e+01,4.976171e-01,1.914280e+01,6.718721e-01,1.191842e+01,9.076548e-01,3.130848e-02,1.649072e+00,1.460619e+00,8.681635e-01,3.907634e+00,1.232239e+00,3.563520e+00,5.490859e+00,2.801029e+01,6.416949e-01,4.828190e+02,3.986801e-01,1.210193e+03,1.619693e-01,-1.153450e+02,-7.769886e-01,1.532653e+03,1.686268e-01,1.010160e+03,3.896764e-01,-1.220718e+02,-6.643077e-01,2.523723e+03,1.151448e-01,9.297470e+02,5.300006e-01,-1.230629e+02,-6.441771e-01,-2.250589e+01,-4.171828e-01,3.103382e+01,3.054796e-01,-3.738816e-02,-8.901334e-01,-1.892670e-02,-6.753049e-01,5.715770e-01,7.134348e-01,3.230089e+01,4.672349e-01,1.592685e+01,6.117403e-01,2.459618e+01,6.373347e-01,9.315546e+00,1.315512e+00,-2.998267e+01,4.210794e+01,-1.015510e-01,-5.514687e-03,1.823017e-01,3.058104e+00,2.515337e+00,1.751219e-01,1.632762e-01,2.221622e-01,3.449335e-01,-2.644938e+01
132,40,3.572092e+01,1.177562e-01,3.247345e+01,3.539263e+01,3.882751e+01,6.354057e+00,4.106581e+02,1.089850e+03,8.715721e+01,1.023269e+02,1.047387e+00,1.039419e+00,1.033966e-03,7.762039e-01,2.095098e+00,2.094064e+00,2.356685e+01,1.543064e+01,1.851079e+01,9.444016e+00,8.606579e-01,1.242694e+00,1.226358e+01,1.337704e+00,2.808273e+00,3.934932e+00,4.617029e+00,2.703717e+00,-4.923450e+00,-3.159694e+00,2.372222e-02,1.398720e+00,1.117445e+00,9.998553e-01,7.568638e+00,6.212385e-01,1.003525e+01,1.003850e+00,2.119459e+01,4.883521e-01,5.743958e+02,3.562712e-01,1.285918e+03,2.032757e-01,-1.257459e+02,-7.190856e-01,1.617744e+03,1.848403e-01,1.032810e+03,3.877455e-01,-1.171030e+02,-7.331415e-01,2.586636e+03,1.337966e-01,8.241806e+02,5.038361e-01,-1.186240e+02,-7.091330e-01,-1.331968e+01,-6.221165e-01,2.208381e+01,3.925094e-01,7.574201e-02,4.630066e-01,-2.379946e-02,-6.424943e-01,1.648936e+00,6.382381e-01,2.464932e+01,5.327777e-01,2.899853e+00,4.684267e+00,9.541397e+00,1.536522e+00,-1.388342e+01,-1.252509e+00,-4.443794e+00,1.262859e+01,7.951283e-02,9.831105e-03,3.768049e-01,3.019943e+00,2,2.260000e-01,1.400449e-01,2.943333e-01,4.449695e-01,-2.039866e+01
132,41,2.565671e+01,2.821113e-01,1.972735e+01,2.438933e+01,3.107122e+01,1.134387e+01,4.238810e+02,8.138167e+02,1.365108e+02,1.631402e+02,6.523933e-01,8.641073e-01,5.401657e-02,5.921935e-01,1.157143e+00,1.103126e+00,1.295217e+01,7.007455e+00,9.960178e+00,5.892758e+00,4.889241e-01,1.036733e+00,1.390606e+01,1.231972e+00,1.589603e+01,8.424368e-01,5.603451e+00,2.576564e+00,6.035303e+00,2.074178e+00,7.273277e-02,2.074607e+00,1.366514e+00,9.953880e-01,3.268914e+00,1.419999e+00,5.853033e+00,2.144218e+00,2.554231e+01,4.999759e-01,4.366757e+02,3.495886e-01,1.073756e+03,2.023067e-01,-9.130490e+01,-9.976845e-01,1.444713e+03,1.707953e-01,7.791634e+02,4.715438e-01,-9.795184e+01,-8.473424e-01,2.466361e+03,9.792149e-02,6.702952e+02,4.239380e-01,-1.009944e+02,-7.919790e-01,-1.599908e+01,-6.375735e-01,2.513303e+01,4.280553e-01,2.063646e-02,2.207085e+00,-1.875854e-02,-7.682000e-01,7.448435e-01,6.599352e-01,2.281885e+01,6.016334e-01,2.260772e+01,4.910416e-01,7.553552e+00,2.293589e+00,7.472886e+00,2.010863e+00,-4.098613e+00,1.207864e+01,4.008224e-02,6.941189e-03,2.066090e-01,3.823529e+00,2.509225e+00,2.241176e-01,1.610465e-01,1.581818e-01,2.264141e-01,-2.615693e+01
132,42,3.413529e+01,2.322096e-01,3.114099e+01,3.463531e+01,4.000151e+01,8.860518e+00,1.925883e+02,1.855412e+02,7.012687e+01,6.178485e+01,2.058266e+00,7.011296e-01,3.752547e-01,2.217103e+00,3.357208e+00,2.981954e+00,3.343024e+01,1.524381e+01,2.918499e+01,1.714492e+01,2.225255e+00,8.992357e-01,1.840399e+01,9.183344e-01,6.969284e+00,2.086980e+00,1.097848e+01,1.211896e+00,-4.089996e+00,-4.436348e+00,4.490800e-02,2.271005e+00,1.151831e+00,1.081257e+00,6.994967e+00,8.374327e-01,9.279452e+00,1.826684e+00,2.031468e+01,9.005234e-01,6.390533e+02,3.618226e-01,1.238654e+03,2.340955e-01,-7.304604e+01,-1.145457e+00,1.707107e+03,1.517593e-01,8.604003e+02,4.590385e-01,-7.675149e+01,-9.692570e-01,2.732957e+03,9.326084e-02,8.165745e+02,5.861274e-01,-7.837679e+01,-9.251834e-01,-1.551035e+01,-5.222895e-01,2.396873e+01,3.866400e-01,5.198998e-02,9.624745e-01,-2.181528e-02,-6.603388e-01,2.877602e+00,6.785240e-01,2.440168e+01,5.500059e-01,6.405184e+00,2.196754e+00,1.091234e+01,1.314694e+00,-8.550929e+00,-2.214550e+00,-4.117314e+00,9.658325e+00,-2.307103e-02,-4.647632e-03,6.685874e-01,4.410441e+00,2.719855e+00,2.533333e-01,2.015992e-01,1.033333e-01,1.105542e-01,-1.341248e+01
